# F16 NGUYEN AERO-DATASET
# DCNrlef = DCNrlef(aoa)
# NUM ROWS: 14
# ROWS aoa_short_breaks_deg: -20.00000,-15.00000,-10.00000,-5.00000,0.00000,5.00000,10.00000,15.00000,20.00000,25.00000,30.00000,35.00000,40.00000,45.00000
# NUM COLUMNS: 1
0.13700
0.13700
0.13700
0.09800
0.03700
0.01600
0.00700
0.01400
-0.10300
-0.09800
-0.31000
-0.43700
0.16700
0.08400
