# F16 NGUYEN AERO-DATASET
# CLLr = CLLr(aoa)
# NUM ROWS: 20
# ROWS aoa_long_breaks_deg: -20.00000,-15.00000,-10.00000,-5.00000,0.00000,5.00000,10.00000,15.00000,20.00000,25.00000,30.00000,35.00000,40.00000,45.00000,50.00000,55.00000,60.00000,70.00000,80.00000,90.00000
# NUM COLUMNS: 1
-0.15500
-0.15500
-0.15500
-0.20100
-0.00240
0.08800
0.20500
0.22000
0.31900
0.43700
0.68000
0.10000
0.44700
-0.33000
-0.06800
0.11800
0.08020
0.05290
0.08680
-0.01830
