# F16 NGUYEN AERO-DATASET
# DCMsb = DCMsb(aoa)
# NUM ROWS: 20
# ROWS aoa_long_breaks_deg: -20.00000,-15.00000,-10.00000,-5.00000,0.00000,5.00000,10.00000,15.00000,20.00000,25.00000,30.00000,35.00000,40.00000,45.00000,50.00000,55.00000,60.00000,70.00000,80.00000,90.00000
# NUM COLUMNS: 1
-0.00340
-0.00340
-0.00340
-0.00340
-0.00340
0.02890
0.02150
0.01220
0.02410
0.02630
-0.01630
-0.04280
-0.07040
-0.08440
-0.07890
-0.06030
-0.04500
-0.05780
-0.01070
-0.01070
