# F16 NGUYEN AERO-DATASET
# CZ = CZ(aoa, aos, dh = 10 deg)
# NUM ROWS: 20
# ROWS aoa_long_breaks_deg: -20.0000000000,-15.0000000000,-10.0000000000,-5.0000000000,0.0000000000,5.0000000000,10.0000000000,15.0000000000,20.0000000000,25.0000000000,30.0000000000,35.0000000000,40.0000000000,45.0000000000,50.0000000000,55.0000000000,60.0000000000,70.0000000000,80.0000000000,90.0000000000
# NUM COLUMNS: 21
# COLUMNS aos_breaks_deg: -30.0000000000,-25.0000000000,-20.0000000000,-15.0000000000,-10.0000000000,-8.0000000000,-6.0000000000,-4.0000000000,-2.0000000000,-0.0001000000,0.0000000000,0.0001000000,2.0000000000,4.0000000000,6.0000000000,8.0000000000,10.0000000000,15.0000000000,20.0000000000,25.0000000000,30.0000000000
1.0210000000,1.0660000000,1.1160000000,1.1260000000,1.1390000000,1.1080000000,1.1030000000,1.0700000000,1.0410000000,1.0390000000,1.0390000000,1.0390000000,1.0710000000,1.0760000000,1.0890000000,1.0860000000,1.0780000000,1.0700000000,1.0460000000,1.0070000000,0.9570000000
0.8150000000,0.8380000000,0.8460000000,0.8630000000,0.8540000000,0.8480000000,0.8440000000,0.8410000000,0.8460000000,0.8490000000,0.8490000000,0.8490000000,0.8560000000,0.8520000000,0.8530000000,0.8480000000,0.8630000000,0.8630000000,0.8560000000,0.8410000000,0.8200000000
0.6220000000,0.6180000000,0.6030000000,0.6090000000,0.6060000000,0.6020000000,0.5990000000,0.5920000000,0.6000000000,0.5960000000,0.5960000000,0.5960000000,0.6050000000,0.6070000000,0.6090000000,0.6090000000,0.6090000000,0.6070000000,0.6070000000,0.6110000000,0.6190000000
0.1810000000,0.1760000000,0.1790000000,0.1840000000,0.1980000000,0.2120000000,0.2130000000,0.2150000000,0.2020000000,0.2050000000,0.2050000000,0.2050000000,0.2020000000,0.1980000000,0.1920000000,0.1830000000,0.1800000000,0.1650000000,0.1630000000,0.1550000000,0.1690000000
-0.0690000000,-0.1000000000,-0.1250000000,-0.1310000000,-0.1220000000,-0.1200000000,-0.1140000000,-0.1120000000,-0.1150000000,-0.1140000000,-0.1140000000,-0.1140000000,-0.1170000000,-0.1170000000,-0.1210000000,-0.1230000000,-0.1260000000,-0.1340000000,-0.1220000000,-0.1090000000,-0.0750000000
-0.3390000000,-0.4000000000,-0.4440000000,-0.4740000000,-0.4800000000,-0.4800000000,-0.4810000000,-0.4860000000,-0.4870000000,-0.4900000000,-0.4900000000,-0.4900000000,-0.4900000000,-0.5040000000,-0.4960000000,-0.4910000000,-0.4930000000,-0.4830000000,-0.4580000000,-0.4120000000,-0.3540000000
-0.5850000000,-0.6300000000,-0.7150000000,-0.7680000000,-0.8060000000,-0.8100000000,-0.8240000000,-0.8330000000,-0.8440000000,-0.8490000000,-0.8490000000,-0.8490000000,-0.8510000000,-0.8420000000,-0.8460000000,-0.8310000000,-0.8250000000,-0.8010000000,-0.7520000000,-0.6760000000,-0.5950000000
-0.8430000000,-0.9470000000,-1.0310000000,-1.0970000000,-1.1330000000,-1.1470000000,-1.1670000000,-1.1750000000,-1.1820000000,-1.1770000000,-1.1770000000,-1.1770000000,-1.1710000000,-1.1760000000,-1.1750000000,-1.1710000000,-1.1580000000,-1.1200000000,-1.0470000000,-0.9540000000,-0.8640000000
-1.1040000000,-1.2000000000,-1.2870000000,-1.3560000000,-1.4040000000,-1.4310000000,-1.4460000000,-1.4530000000,-1.4450000000,-1.4420000000,-1.4420000000,-1.4420000000,-1.4350000000,-1.4300000000,-1.4340000000,-1.4280000000,-1.4140000000,-1.3570000000,-1.2860000000,-1.2150000000,-1.1100000000
-1.3620000000,-1.4580000000,-1.5600000000,-1.6550000000,-1.7410000000,-1.7710000000,-1.7710000000,-1.7820000000,-1.7940000000,-1.7890000000,-1.7890000000,-1.7890000000,-1.7870000000,-1.7910000000,-1.7750000000,-1.7750000000,-1.7600000000,-1.6460000000,-1.5820000000,-1.4730000000,-1.3700000000
-1.5200000000,-1.6300000000,-1.7400000000,-1.8540000000,-1.9680000000,-2.0370000000,-2.0700000000,-2.0810000000,-2.0830000000,-2.0820000000,-2.0820000000,-2.0820000000,-2.0800000000,-2.0700000000,-2.0540000000,-2.0390000000,-2.0160000000,-1.9290000000,-1.7900000000,-1.6730000000,-1.5630000000
-1.6900000000,-1.8560000000,-2.0060000000,-2.1360000000,-2.2520000000,-2.2550000000,-2.2600000000,-2.3260000000,-2.3170000000,-2.3080000000,-2.3080000000,-2.3080000000,-2.3550000000,-2.3410000000,-2.3020000000,-2.2590000000,-2.2190000000,-2.0810000000,-1.9380000000,-1.7600000000,-1.6790000000
-1.8490000000,-1.9490000000,-2.0540000000,-2.1690000000,-2.2900000000,-2.3610000000,-2.3430000000,-2.3750000000,-2.2840000000,-2.4110000000,-2.4110000000,-2.4110000000,-2.4190000000,-2.4020000000,-2.3450000000,-2.3330000000,-2.3030000000,-2.1630000000,-2.0650000000,-1.9710000000,-1.8780000000
-1.5900000000,-1.4840000000,-1.7410000000,-2.0000000000,-2.1930000000,-2.2790000000,-2.1860000000,-2.2620000000,-2.3950000000,-2.3060000000,-2.3060000000,-2.3060000000,-2.3730000000,-2.3690000000,-2.2950000000,-2.2930000000,-2.2620000000,-2.1750000000,-1.9930000000,-1.5550000000,-1.6610000000
