# F16 NGUYEN ENGINE-DATASET
# Tidle_N = Tidle_N(Mach, alt)
# NUM ROWS: 5
# ROWS Mach_breaks: 0.20000,0.40000,0.60000,0.80000,1.00000
# NUM COLUMNS: 6
# COLUMNS alt_breaks_m: 0.00000,3048.00000,6096.00000,9144.00000,12192.00000,15240.00000
2824.00000,1890.00000,3069.00000,4492.00000,5916.00000,7562.00000
267.00000,111.00000,1535.00000,3358.00000,5026.00000,6783.00000
-4537.00000,-3158.00000,-1334.00000,1557.00000,4048.00000,6049.00000
-12010.00000,-8451.00000,-5782.00000,-1099.00000,2669.00000,4893.00000
-16013.00000,-6227.00000,-2647.00000,-1521.00000,-890.00000,3114.00000
